Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7684,CA-2015-120782,28-04-2015,01-05-2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3813,3,0,1906.5
7685,CA-2015-116876,14-02-2015,21-02-2015,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.4,9,0.2,9.6
7686,CA-2015-116876,14-02-2015,21-02-2015,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,626,1,0,187.8
7687,CA-2016-169838,25-11-2016,29-11-2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.6,9,0,329.4
7688,CA-2016-169838,25-11-2016,29-11-2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,0,8.3
7689,CA-2016-169838,25-11-2016,29-11-2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,0,62.4
7690,US-2017-128951,15-07-2017,17-07-2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.9,3,0,50.4
7691,US-2017-128951,15-07-2017,17-07-2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.9,3,0,157.1
7692,US-2017-128951,15-07-2017,17-07-2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,13,2,0,6.2
7693,CA-2014-102330,29-12-2014,03-01-2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0,44.4
7694,CA-2014-102330,29-12-2014,03-01-2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,TEC-PH-10001051,Technology,Phones,HTC One,320,4,0.2,36
7695,CA-2016-118899,22-03-2016,22-03-2016,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.9,7,0.2,14.7
7696,CA-2017-107958,02-07-2017,05-07-2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",164,5,0.2,59.4
7697,CA-2017-107958,02-07-2017,05-07-2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.2,4,0.8,-8.1
7698,CA-2017-151799,14-12-2017,18-12-2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1200,2,0,468
7699,CA-2017-151799,14-12-2017,18-12-2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.9,1,0,2.2
7700,CA-2017-151799,14-12-2017,18-12-2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.7,3,0,6.7
7701,CA-2017-151799,14-12-2017,18-12-2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.3,6,0,8.1
7702,CA-2017-151799,14-12-2017,18-12-2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.6,2,0.3,-52.7
7703,CA-2016-114601,26-08-2016,02-09-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.6,2,0,5.7
7704,CA-2016-114601,26-08-2016,02-09-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,210,3,0,58.8
7705,CA-2016-114601,26-08-2016,02-09-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.8,4,0,98.5
7706,CA-2016-114601,26-08-2016,02-09-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,480,3,0,163.2
7707,CA-2016-114601,26-08-2016,02-09-2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.6,3,0,2.5
7708,CA-2017-100237,15-10-2017,19-10-2017,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.7,2,0,4.2
7709,CA-2014-139542,25-10-2014,29-10-2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.8,3,0.2,0.5
7710,CA-2014-139542,25-10-2014,29-10-2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.7,3,0.7,-9.6
7711,US-2015-142811,02-04-2015,07-04-2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,0.2,32.9
7712,CA-2017-139353,28-10-2017,30-10-2017,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",78,3,0.2,15.6
7713,CA-2017-139353,28-10-2017,30-10-2017,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.2,2,0.2,-29.4
7714,CA-2017-139353,28-10-2017,30-10-2017,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,48,3,0.2,16.2
7715,CA-2014-150203,05-12-2014,07-12-2014,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.3,6,0,72.6
7716,US-2017-101518,03-11-2017,08-11-2017,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.8,3,0.2,0.5
7717,CA-2015-149636,06-01-2015,12-01-2015,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.3
7718,CA-2015-149636,06-01-2015,12-01-2015,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.9,2,0.7,-1.4
7719,US-2017-146213,09-09-2017,14-09-2017,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,160,4,0,51.2
7720,CA-2015-108588,05-01-2015,10-01-2015,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.5,3,0,15.5
7721,CA-2015-108588,05-01-2015,10-01-2015,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.5,2,0,8.2
7722,CA-2015-108588,05-01-2015,10-01-2015,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.2,2,0.2,4.6
7723,US-2017-138086,16-04-2017,20-04-2017,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,94109,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.7,3,0,12.2
7724,CA-2015-139374,10-09-2015,14-09-2015,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.9,1,0.3,-2.6
7725,CA-2016-113978,25-09-2016,29-09-2016,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.3,1,0.2,17.9
7726,CA-2016-113978,25-09-2016,29-09-2016,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.2,2,0.2,-4.8
7727,CA-2016-113978,25-09-2016,29-09-2016,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.5,3,0.2,-82.9
7728,US-2015-150231,16-03-2015,20-03-2015,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.5,3,0,6.3
7729,CA-2016-106915,26-11-2016,02-12-2016,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.9,4,0.2,4.2
7730,US-2016-109260,26-09-2016,01-10-2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,32303,South,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),432,3,0.2,-75.6
7731,CA-2017-104850,13-06-2017,19-06-2017,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.1,4,0.2,-25.5
7732,CA-2017-140508,18-09-2017,21-09-2017,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,75220,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.9,4,0.2,35.9
7733,CA-2017-143294,02-06-2017,08-06-2017,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.7,2,0.2,3.7
7734,CA-2016-165673,15-05-2016,19-05-2016,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Springfield,Ohio,45503,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.2,4,0.2,5.5
7735,CA-2017-134418,15-09-2017,20-09-2017,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.4,3,0,5.2
7736,US-2016-106313,22-08-2016,26-08-2016,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.4,3,0,9.3
7737,CA-2014-105872,30-05-2014,06-06-2014,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.4,4,0.2,26.4
7738,CA-2017-108287,18-12-2017,20-12-2017,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.7,9,0.2,1.4
7739,CA-2017-141103,30-07-2017,06-08-2017,Standard Class,JF-15355,Jay Fein,Consumer,United States,Baltimore,Maryland,21215,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,90,5,0,43.2
7740,CA-2014-154781,21-11-2014,26-11-2014,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.6,2,0,3
7741,CA-2014-154781,21-11-2014,26-11-2014,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,95,1,0,28.5
7742,CA-2015-147816,24-09-2015,26-09-2015,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.1,2,0.2,13.2
7743,CA-2017-105326,20-08-2017,27-08-2017,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.9,4,0,12.4
7744,CA-2016-133613,17-06-2016,22-06-2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,8,2,0,3.7
7745,CA-2016-133613,17-06-2016,22-06-2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,567,3,0,153.1
7746,CA-2016-133613,17-06-2016,22-06-2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.8,3,0,2.9
7747,CA-2015-109113,19-12-2015,23-12-2015,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.5,2,0.2,4.8
7748,CA-2015-156153,31-05-2015,02-06-2015,Second Class,CW-11905,Carl Weiss,Home Office,United States,Long Beach,New York,11561,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.6,6,0,0.3
7749,CA-2015-133242,18-06-2015,24-06-2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.8,3,0,19.5
7750,CA-2015-133242,18-06-2015,24-06-2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450,2,0,58.5
7751,CA-2015-133242,18-06-2015,24-06-2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,2,0,16.6
7752,CA-2015-133242,18-06-2015,24-06-2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,468,3,0,140.4
7753,CA-2015-133242,18-06-2015,24-06-2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33,2,0,15.9
7754,CA-2015-158323,30-11-2015,03-12-2015,First Class,AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.1,2,0.2,1.1
7755,CA-2015-161795,21-12-2015,23-12-2015,Second Class,AH-10075,Adam Hart,Corporate,United States,Columbus,Ohio,43229,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3,2,0.2,0.3
7756,CA-2017-100902,17-11-2017,21-11-2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.2,7,0.2,93.9
7757,CA-2017-100902,17-11-2017,21-11-2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.2,5,0.2,107.8
7758,CA-2017-112844,13-11-2017,16-11-2017,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0,12.2
7759,CA-2017-112844,13-11-2017,16-11-2017,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",155,3,0,31
7760,CA-2016-158925,24-10-2016,28-10-2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.6,3,0.2,5.4
7761,CA-2014-155390,06-12-2014,11-12-2014,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.2,2,0.2,13.7
7762,CA-2017-123071,03-12-2017,06-12-2017,First Class,CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,75023,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.4,2,0.2,3.6
7763,CA-2017-156391,26-09-2017,28-09-2017,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Salem,Oregon,97301,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.2,1,0.2,0.6
7764,CA-2015-103093,03-02-2015,07-02-2015,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Columbus,Georgia,31907,South,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,74.5,9,0,35
7765,US-2017-118941,12-08-2017,12-08-2017,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,17.5,3,0,5.3
7766,US-2017-118941,12-08-2017,12-08-2017,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,0,373.8
7767,US-2017-118941,12-08-2017,12-08-2017,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,5,0,59.4
7768,CA-2015-169299,24-08-2015,26-08-2015,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,97206,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.2,3,0.2,0.7
7769,CA-2017-154088,12-11-2017,17-11-2017,Standard Class,LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,32303,South,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.7,5,0.2,9.4
7770,CA-2016-155978,01-08-2016,01-08-2016,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.7,2,0.2,91
7771,CA-2016-155978,01-08-2016,01-08-2016,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,46,2,0,13.8
7772,CA-2016-108196,25-11-2016,02-12-2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.6,2,0.7,-304.4
7773,CA-2016-108196,25-11-2016,02-12-2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4500,5,0.7,-6600
7774,CA-2016-108196,25-11-2016,02-12-2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,60,3,0.2,12
7775,CA-2016-152800,13-04-2016,15-04-2016,First Class,SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.1,3,0,2.9
7776,CA-2014-166961,27-12-2014,31-12-2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,11,1,0,3
7777,CA-2014-166961,27-12-2014,31-12-2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.9,3,0,3.6
7778,CA-2014-166961,27-12-2014,31-12-2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.5,3,0,13.9
7779,CA-2014-166961,27-12-2014,31-12-2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.1,3,0.2,13.9
7780,CA-2016-139381,18-04-2016,22-04-2016,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.9,4,0,55.1
7781,CA-2016-139381,18-04-2016,22-04-2016,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.6,4,0,8
7782,CA-2015-132136,08-03-2015,12-03-2015,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.6,3,0.8,-14.6
7783,CA-2016-162236,04-11-2016,06-11-2016,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.3,2,0.2,4
7784,CA-2016-162236,04-11-2016,06-11-2016,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3,10,0.4,-292.1
7785,CA-2016-162236,04-11-2016,06-11-2016,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.4,2,0.2,-34.8
7786,US-2014-111353,29-11-2014,06-12-2014,Standard Class,PB-19150,Philip Brown,Consumer,United States,New York City,New York,10009,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,25.1,2,0,11.8
7787,US-2016-117037,17-05-2016,20-05-2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.9,1,0.8,-4.8
7788,US-2016-117037,17-05-2016,20-05-2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.9,3,0.2,2.5
7789,US-2016-117037,17-05-2016,20-05-2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.6,3,0.6,-10.2
7790,US-2016-117037,17-05-2016,20-05-2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.5,8,0.2,9.5
7791,CA-2017-160801,19-09-2017,19-09-2017,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.8,3,0.7,-3.4
7792,CA-2016-108364,19-12-2016,24-12-2016,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,5,0.8,-2.9
7793,CA-2017-169362,12-10-2017,15-10-2017,First Class,SP-20860,Sung Pak,Corporate,United States,Dallas,Texas,75217,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,40,2,0.2,-1.5
7794,CA-2015-127481,12-12-2015,15-12-2015,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,32.4,5,0,15.9
7795,CA-2015-127481,12-12-2015,15-12-2015,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,97.9,2,0,48.9
